room_id,city_id,state_id,district_id,country_id,longitude,latitude,location_id
6722,4,4,11,4,13.28827,52.51178,6722
6723,4,4,11,4,13.45263,52.51852,6723
6724,4,4,11,4,13.46942,52.51242,6724
6725,4,4,11,4,13.42349,52.48625,6725
6726,4,4,11,4,13.45406,52.51266999999999,6726
6727,4,4,11,4,13.49215,52.50131,6727
6728,4,4,11,4,13.421170000000002,52.49658,6728
6729,4,4,11,4,13.31136,52.48753000000001,6729
6730,4,4,11,4,13.4294,52.52935,6730
6731,4,4,11,4,13.42129,52.49657,6731
6732,4,4,11,4,13.38979,52.49146999999999,6732
6733,4,4,11,4,13.29817,52.48883000000001,6733
6734,4,4,11,4,13.43377,52.53403,6734
6735,4,4,11,4,13.34238,52.49674,6735
6736,4,4,11,4,13.34109,52.49766999999999,6736
6737,4,4,11,4,13.468,52.507,6737
6738,4,4,11,4,13.30985,52.47218,6738
6739,4,4,11,4,13.46624,52.51947,6739
6740,4,4,11,4,13.34715,52.49777,6740
6741,4,4,11,4,13.4564,52.51405,6741
6742,4,4,11,4,13.29786,52.50476999999999,6742
6743,4,4,11,4,13.39016,52.50086,6743
6744,4,4,11,4,13.388320000000002,52.50158,6744
6745,4,4,11,4,13.38819,52.500780000000006,6745
6746,4,4,11,4,13.38991,52.50209,6746
6747,4,4,11,4,13.3896,52.50056,6747
6748,4,4,11,4,13.38857,52.5005,6748
6749,4,4,11,4,13.31119,52.5075,6749
6750,4,4,11,4,13.39016,52.50365,6750
6751,4,4,11,4,13.44577,52.5114,6751
6752,4,4,11,4,13.30304,52.50028,6752
6753,4,4,11,4,13.45804,52.50804,6753
6754,4,4,11,4,13.38798,52.49006,6754
6755,4,4,11,4,13.39343,52.4919,6755
6756,4,4,11,4,13.42458,52.51577,6756
6757,4,4,11,4,13.42201,52.49681999999999,6757
6758,4,4,11,4,13.63235,52.527080000000005,6758
6759,4,4,11,4,13.45444,52.5473,6759
6760,4,4,11,4,13.475320000000002,52.55405,6760
6761,4,4,11,4,13.43458,52.5652,6761
6762,4,4,11,4,13.5596,52.57778,6762
6763,4,4,11,4,13.42932,52.54682,6763
6764,4,4,11,4,13.43977,52.61597,6764
6765,4,4,11,4,13.444579999999998,52.60997,6765
6766,4,4,11,4,13.43086,52.55481999999999,6766
6767,4,4,11,4,13.43606,52.5536,6767
6768,4,4,11,4,13.43674,52.55305,6768
6769,4,4,11,4,13.60965,52.52612,6769
6770,4,4,11,4,13.48719,52.6208,6770
6771,4,4,11,4,13.51448,52.52895,6771
6772,4,4,11,4,13.45506,52.53804,6772
6773,4,4,11,4,13.44377,52.58089,6773
6774,4,4,11,4,13.47071,52.60762,6774
6775,4,4,11,4,13.45644,52.55399,6775
6776,4,4,11,4,13.46558,52.53088,6776
6777,4,4,11,4,13.47066,52.60921999999999,6777
6778,4,4,11,4,13.4297,52.54944,6778
6779,4,4,11,4,13.437029999999998,52.54785,6779
6780,4,4,11,4,13.55821,52.52625,6780
6781,4,4,11,4,13.59554,52.5301,6781
6782,4,4,11,4,13.45037,52.6008,6782
6783,4,4,11,4,13.49559,52.5435,6783
6784,4,4,11,4,13.43984,52.51981,6784
6785,4,4,11,4,13.57562,52.5443,6785
6786,4,4,11,4,13.45508,52.54993,6786
6787,4,4,11,4,13.44414,52.52989,6787
6788,4,4,11,4,13.46704,52.51709,6788
6789,4,4,11,4,13.438,52.544,6789
6790,4,4,11,4,13.50429,52.53596,6790
6791,4,4,11,4,13.44121,52.53406,6791
6792,4,4,11,4,13.45111,52.5463,6792
6793,4,4,11,4,13.51817,52.5742,6793
6794,4,4,11,4,13.51609,52.53435,6794
6795,4,4,11,4,13.6204,52.52361,6795
6796,4,4,11,4,13.439,52.549,6796
6797,4,4,11,4,13.47216,52.60825,6797
6798,4,4,11,4,13.4333,52.53661,6798
6799,4,4,11,4,13.50093,52.63311,6799
6800,4,4,11,4,13.46181,52.49766,6800
6801,4,4,11,4,13.45633,52.54856,6801
6802,4,4,11,4,13.43263,52.54838,6802
6803,4,4,11,4,13.49386,52.56114,6803
6804,4,4,11,4,13.43319,52.53661999999999,6804
6805,4,4,11,4,13.414829999999998,52.5156,6805
6806,4,4,11,4,13.634,52.521,6806
6807,4,4,11,4,13.43063,52.47261999999999,6807
6808,4,4,11,4,13.38273,52.528780000000005,6808
6809,4,4,11,4,13.42295,52.499030000000005,6809
6810,4,4,11,4,13.39402,52.53205,6810
6811,4,4,11,4,13.402,52.533,6811
6812,4,4,11,4,13.402729999999998,52.547830000000005,6812
6813,4,4,11,4,13.4496,52.47196,6813
6814,4,4,11,4,13.42728,52.46876999999999,6814
6815,4,4,11,4,13.39409,52.52834,6815
6816,4,4,11,4,13.40973,52.5265,6816
6817,4,4,11,4,13.38475,52.555,6817
6818,4,4,11,4,13.35058,52.55624,6818
6819,4,4,11,4,13.635279999999998,52.45105,6819
6820,4,4,11,4,13.32606,52.52707,6820
6821,4,4,11,4,13.42524,52.476290000000006,6821
6822,4,4,11,4,13.37796,52.55266,6822
6823,4,4,11,4,13.43135,52.48883000000001,6823
6824,4,4,11,4,13.42847,52.48991,6824
6825,4,4,11,4,13.34956,52.49688,6825
6826,4,4,11,4,13.39649,52.52701,6826
6827,4,4,11,4,13.38081,52.53307,6827
6828,4,4,11,4,13.44307,52.47263,6828
6829,4,4,11,4,13.41829,52.535030000000006,6829
6830,4,4,11,4,13.38895,52.56602,6830
6831,4,4,11,4,13.40529,52.52125,6831
6832,4,4,11,4,13.33377,52.52347,6832
6833,4,4,11,4,13.40775,52.54764,6833
6834,4,4,11,4,13.4219,52.4762,6834
6835,4,4,11,4,13.34917,52.55179,6835
6836,4,4,11,4,13.448,52.474,6836
6837,4,4,11,4,13.39097,52.52585,6837
6838,4,4,11,4,13.383,52.53629,6838
6839,4,4,11,4,13.3467,52.55192,6839
6840,4,4,11,4,13.42819,52.48693000000001,6840
6841,4,4,11,4,13.38365,52.51283000000001,6841
6842,4,4,11,4,13.43816,52.48245,6842
6843,4,4,11,4,13.44,52.49275,6843
6844,4,4,11,4,13.39549,52.53565,6844
6845,4,4,11,4,13.39692,52.53321999999999,6845
6846,4,4,11,4,13.42707,52.47483,6846
6847,4,4,11,4,13.410429999999998,52.540040000000005,6847
6848,4,4,11,4,13.43322,52.46925,6848
6849,4,4,11,4,13.40536,52.52268,6849
6850,4,4,11,4,13.397520000000002,52.53403,6850
6851,4,4,11,4,13.44649,52.47861,6851
6852,4,4,11,4,13.39639,52.52949,6852
6853,4,4,11,4,13.45442,52.47898000000001,6853
6854,4,4,11,4,13.39951,52.52919,6854
6855,4,4,11,4,13.40855,52.52301,6855
6856,4,4,11,4,13.34931,52.5344,6856
6857,4,4,11,4,13.37901,52.52132,6857
6858,4,4,11,4,13.42171,52.53511,6858
6859,4,4,11,4,13.41931,52.4629,6859
6860,4,4,11,4,13.39756,52.53717,6860
6861,4,4,11,4,13.45406,52.46813,6861
6862,4,4,11,4,13.336,52.521,6862
6863,4,4,11,4,13.3995,52.52251999999999,6863
6864,4,4,11,4,13.42964,52.48565,6864
6865,4,4,11,4,13.40518,52.5502,6865
6866,4,4,11,4,13.3739,52.56222,6866
6867,4,4,11,4,13.393,52.528,6867
6868,4,4,11,4,13.337,52.524,6868
6869,4,4,11,4,13.35811,52.50018000000001,6869
6870,4,4,11,4,13.623679999999998,52.45386,6870
6871,4,4,11,4,13.43176,52.48277,6871
6872,4,4,11,4,13.6142,52.46287,6872
6873,4,4,11,4,13.40401,52.52281,6873
6874,4,4,11,4,13.41,52.532,6874
6875,4,4,11,4,13.427,52.486,6875
6876,4,4,11,4,13.35996,52.57082,6876
6877,4,4,11,4,13.39008,52.55478000000001,6877
6878,4,4,11,4,13.45059,52.47276,6878
6879,4,4,11,4,13.42676,52.48052,6879
6880,4,4,11,4,13.42319,52.47747,6880
6881,4,4,11,4,13.37936,52.53262,6881
6882,4,4,11,4,13.354079999999998,52.49936999999999,6882
6883,4,4,11,4,13.4438,52.47458,6883
6884,4,4,11,4,13.40223,52.52962,6884
6885,4,4,11,4,13.401270000000002,52.53165,6885
6886,4,4,11,4,13.43361,52.48022,6886
6887,4,4,11,4,13.37685,52.54428000000001,6887
6888,4,4,11,4,13.444,52.47086,6888
6889,4,4,11,4,13.44666,52.4741,6889
6890,4,4,11,4,13.39581,52.57017,6890
6891,4,4,11,4,13.434079999999998,52.46952,6891
6892,4,4,11,4,13.39824,52.52519,6892
6893,4,4,11,4,13.38684,52.52835,6893
6894,4,4,11,4,13.38245,52.55245,6894
6895,4,4,11,4,13.42465,52.47673,6895
6896,4,4,11,4,13.38034,52.55285,6896
6897,4,4,11,4,13.439229999999998,52.4736,6897
6898,4,4,11,4,13.43054,52.47892,6898
6899,4,5,11,4,13.643,52.523,6899
6900,4,4,11,4,13.42307,52.47689,6900
6901,4,4,11,4,13.445379999999998,52.48008000000001,6901
6902,4,4,11,4,13.35051,52.525290000000005,6902
6903,4,4,11,4,13.34665,52.56784,6903
6904,4,4,11,4,13.36863,52.54766,6904
6905,4,4,11,4,13.40922,52.54826,6905
6906,4,4,11,4,13.33533,52.52255,6906
6907,4,4,11,4,13.39228,52.52936999999999,6907
6908,4,4,11,4,13.386,52.56,6908
6909,4,4,11,4,13.40506,52.52613,6909
6910,4,4,11,4,13.40281,52.551,6910
6911,4,4,11,4,13.383,52.553,6911
6912,4,4,11,4,13.37059,52.54367,6912
6913,4,4,11,4,13.405,52.54,6913
6914,4,4,11,4,13.44746,52.47818,6914
6915,4,4,11,4,13.406720000000002,52.5335,6915
6916,4,4,11,4,13.38126,52.56143,6916
6917,4,4,11,4,13.35059,52.563190000000006,6917
6918,4,4,11,4,13.37493,52.55216,6918
6919,4,4,11,4,13.43962,52.47747,6919
6920,4,4,11,4,13.34465,52.52997,6920
6921,4,4,11,4,13.36371,52.563030000000005,6921
6922,4,4,11,4,13.41766,52.52532,6922
6923,4,4,11,4,13.37475,52.50715,6923
6924,4,4,11,4,13.410479999999998,52.54096,6924
6925,4,4,11,4,13.34906,52.56227,6925
6926,4,4,11,4,13.43214,52.4659,6926
6927,4,4,11,4,13.4265,52.47481,6927
6928,4,4,11,4,13.40312,52.55293,6928
6929,4,4,11,4,13.38794,52.55342,6929
6930,4,4,11,4,13.3488,52.53403,6930
6931,4,4,11,4,13.33299,52.52651,6931
6932,4,4,11,4,13.6176,52.51516,6932
6933,4,4,11,4,13.62227,52.509730000000005,6933
6934,4,4,11,4,13.43357,52.47201,6934
6935,4,4,11,4,13.34014,52.52532,6935
6936,4,4,11,4,13.401129999999998,52.53217,6936
6937,4,4,11,4,13.37966,52.53301999999999,6937
6938,4,4,11,4,13.40711,52.531290000000006,6938
6939,4,4,11,4,13.42205,52.53216,6939
6940,4,4,11,4,13.40555,52.533640000000005,6940
6941,4,4,11,4,13.39969,52.536530000000006,6941
6942,4,4,11,4,13.36299,52.56141,6942
6943,4,4,11,4,13.33,52.528,6943
6944,4,4,11,4,13.36416,52.561330000000005,6944
6945,4,4,11,4,13.35453,52.5511,6945
6946,4,4,11,4,13.42316,52.49211999999999,6946
6947,4,4,11,4,13.37403,52.53672,6947
6948,4,4,11,4,13.43296,52.48374,6948
6949,4,4,11,4,13.36434,52.56333000000001,6949
6950,4,4,11,4,13.3897,52.53123000000001,6950
6951,4,4,11,4,13.43607,52.470580000000005,6951
6952,4,4,11,4,13.44967,52.4781,6952
6953,4,4,11,4,13.3522,52.54802,6953
6954,4,4,11,4,13.45455,52.47974,6954
6955,4,4,11,4,13.425,52.48933,6955
6956,4,4,11,4,13.40755,52.54659,6956
6957,4,4,11,4,13.44183,52.49729,6957
6958,4,4,11,4,13.43866,52.47709,6958
6959,4,4,11,4,13.40265,52.53304,6959
6960,4,4,11,4,13.37798,52.536080000000005,6960
6961,4,4,11,4,13.40402,52.562940000000005,6961
6962,4,4,11,4,13.41298,52.5319,6962
6963,4,4,11,4,13.40861,52.52836,6963
6964,4,4,11,4,13.37924,52.5342,6964
6965,4,4,11,4,13.45532,52.47411,6965
6966,4,4,11,4,13.37896,52.55656,6966
6967,4,4,11,4,13.40996,52.54778,6967
6968,4,4,11,4,13.43752,52.46893000000001,6968
6969,4,4,11,4,13.406529999999998,52.53497,6969
6970,4,4,11,4,13.38843,52.52644,6970
6971,4,4,11,4,13.33695,52.52053000000001,6971
6972,4,4,11,4,13.386170000000002,52.559430000000006,6972
6973,4,4,11,4,13.36457,52.56291,6973
6974,4,5,11,4,13.6501,52.52285,6974
6975,4,4,11,4,13.43836,52.4778,6975
6976,4,4,11,4,13.366879999999998,52.55776,6976
6977,4,4,11,4,13.37963,52.52884,6977
6978,4,4,11,4,13.38064,52.53012,6978
6979,4,4,11,4,13.37951,52.5301,6979
6980,4,4,11,4,13.38037,52.5292,6980
6981,4,4,11,4,13.35395,52.53045,6981
6982,4,4,11,4,13.45164,52.46972,6982
6983,4,4,11,4,13.38991,52.53957,6983
6984,4,4,11,4,13.59696,52.44906999999999,6984
6985,4,4,11,4,13.42776,52.49779,6985
6986,4,4,11,4,13.42913,52.46958000000001,6986
6987,4,4,11,4,13.43962,52.478190000000005,6987
6988,4,4,11,4,13.37099,52.5506,6988
6989,4,4,11,4,13.36339,52.491580000000006,6989
6990,4,4,11,4,13.32594,52.52735,6990
6991,4,4,11,4,13.32572,52.52135,6991
6992,4,4,11,4,13.4,52.524,6992
6993,4,4,11,4,13.40856,52.52826999999999,6993
6994,4,4,11,4,13.38915,52.53078000000001,6994
6995,4,4,11,4,13.3578,52.5509,6995
6996,4,4,11,4,13.340420000000002,52.56313000000001,6996
6997,4,4,11,4,13.40872,52.55294,6997
6998,4,4,11,4,13.37554,52.53586,6998
6999,4,4,11,4,13.31632,52.5182,6999
7000,4,4,11,4,13.54645,52.436580000000006,7000
7001,4,4,11,4,13.39,52.526,7001
7002,4,4,11,4,13.39,52.527,7002
7003,4,4,11,4,13.349,52.548,7003
7004,4,4,11,4,13.40114,52.53396,7004
7005,4,4,11,4,13.402120000000002,52.52969,7005
7006,4,4,11,4,13.42095,52.47721,7006
7007,4,4,11,4,13.398879999999998,52.53401,7007
7008,4,4,11,4,13.387770000000002,52.5319,7008
7009,4,4,11,4,13.40098,52.52949,7009
7010,4,4,11,4,13.40095,52.53117,7010
7011,4,4,11,4,13.42787,52.475840000000005,7011
7012,4,4,11,4,13.34219,52.53078000000001,7012
7013,4,4,11,4,13.38936,52.53187,7013
7014,4,4,11,4,13.38882,52.5304,7014
7015,4,4,11,4,13.40312,52.532630000000005,7015
7016,4,4,11,4,13.40317,52.53974,7016
7017,4,4,11,4,13.39997,52.53546,7017
7018,4,4,11,4,13.402,52.547,7018
7019,4,4,11,4,13.41255,52.53298,7019
7020,4,4,11,4,13.40997,52.52315,7020
7021,4,4,11,4,13.403,52.52948000000001,7021
7022,4,4,11,4,13.40115,52.529230000000005,7022
7023,4,4,11,4,13.35702,52.49896,7023
7024,4,4,11,4,13.456779999999998,52.4868,7024
7025,4,4,11,4,13.4223,52.47685,7025
7026,4,4,11,4,13.35231,52.49534,7026
7027,4,4,11,4,13.4069,52.54021,7027
7028,4,4,11,4,13.392779999999998,52.52066,7028
7029,4,4,11,4,13.40288,52.54626999999999,7029
7030,4,4,11,4,13.408,52.547,7030
7031,4,4,11,4,13.40867,52.54176,7031
7032,4,4,11,4,13.40816,52.54265,7032
7033,4,4,11,4,13.3391,52.52271,7033
7034,4,4,11,4,13.40855,52.54075,7034
7035,4,4,11,4,13.40993,52.54122,7035
7036,4,4,11,4,13.357079999999998,52.54241999999999,7036
7037,4,4,11,4,13.34465,52.53431,7037
7038,4,4,11,4,13.335820000000002,52.5273,7038
7039,4,4,11,4,13.34959,52.49926,7039
7040,4,4,11,4,13.35962,52.57101,7040
7041,4,4,11,4,13.38871,52.53115,7041
7042,4,4,11,4,13.41551,52.48862,7042
7043,4,4,11,4,13.36026,52.54422,7043
7044,4,4,11,4,13.55185,52.44106,7044
7045,4,4,11,4,13.40937,52.52479,7045
7046,4,4,11,4,13.39468,52.56014,7046
7047,4,4,11,4,13.399,52.57,7047
7048,4,4,11,4,13.43458,52.4803,7048
7049,4,4,11,4,13.40215,52.52953,7049
7050,4,4,11,4,13.37716,52.53714,7050
7051,4,4,11,4,13.380020000000002,52.55342,7051
7052,4,4,11,4,13.389679999999998,52.56203000000001,7052
7053,4,4,11,4,13.42709,52.46875,7053
7054,4,4,11,4,13.38712,52.56047,7054
7055,4,4,11,4,13.398370000000002,52.54745,7055
7056,4,4,11,4,13.40949,52.536930000000005,7056
7057,4,4,11,4,13.35015,52.55004,7057
7058,4,4,11,4,13.35945,52.53183000000001,7058
7059,4,4,11,4,13.58449,52.43012,7059
7060,4,4,11,4,13.42552,52.467290000000006,7060
7061,4,4,11,4,13.41156,52.54101,7061
7062,4,4,11,4,13.45352,52.47301,7062
7063,4,4,11,4,13.34967,52.49474,7063
7064,4,4,11,4,13.3608,52.52185,7064
7065,4,4,11,4,13.408,52.549,7065
7066,4,4,11,4,13.42102,52.46816,7066
7067,4,4,11,4,13.42549,52.47729,7067
7068,4,4,11,4,13.40845,52.53502,7068
7069,4,4,11,4,13.348,52.533,7069
7070,4,4,11,4,13.37151,52.54682,7070
7071,4,4,11,4,13.333429999999998,52.5245,7071
7072,4,4,11,4,13.39928,52.529340000000005,7072
7073,4,4,11,4,13.34135,52.5324,7073
7074,4,4,11,4,13.386,52.560030000000005,7074
7075,4,4,11,4,13.61437,52.44597,7075
7076,4,4,11,4,13.36443,52.567780000000006,7076
7077,4,4,11,4,13.40571,52.5386,7077
7078,4,4,11,4,13.35061,52.55007,7078
7079,4,4,11,4,13.399,52.524,7079
7080,4,4,11,4,13.34898,52.55096999999999,7080
7081,4,4,11,4,13.3996,52.52904,7081
7082,4,4,11,4,13.41236,52.5207,7082
7083,4,4,11,4,13.43325,52.47267,7083
7084,4,4,11,4,13.43639,52.46881,7084
7085,4,4,11,4,13.3551,52.54203,7085
7086,4,4,11,4,13.40462,52.522380000000005,7086
7087,4,4,11,4,13.40976,52.53818,7087
7088,4,4,11,4,13.41061,52.53965,7088
7089,4,4,11,4,13.46119,52.46793,7089
7090,4,4,11,4,13.409,52.522,7090
7091,4,4,11,4,13.37658,52.53365,7091
7092,4,4,11,4,13.347929999999998,52.53367,7092
7093,4,4,11,4,13.40866,52.52822,7093
7094,4,4,11,4,13.34983,52.56745,7094
7095,4,4,11,4,13.32894,52.52726,7095
7096,4,4,11,4,13.39116,52.56357,7096
7097,4,4,11,4,13.36964,52.56949,7097
7098,4,4,11,4,13.393070000000002,52.55775,7098
7099,4,4,11,4,13.42697,52.47659,7099
7100,4,4,11,4,13.40531,52.52813,7100
7101,4,4,11,4,13.43655,52.47036,7101
7102,4,4,11,4,13.32675,52.5202,7102
7103,4,4,11,4,13.41836,52.46496,7103
7104,4,4,11,4,13.42426,52.47285,7104
7105,4,4,11,4,13.34199,52.51981,7105
7106,4,4,11,4,13.397,52.538,7106
7107,4,4,11,4,13.405,52.548,7107
7108,4,4,11,4,13.41094,52.52206999999999,7108
7109,4,4,11,4,13.40895,52.5275,7109
7110,4,4,11,4,13.35636,52.52125,7110
7111,4,4,11,4,13.39161,52.55922,7111
7112,4,4,11,4,13.3998,52.53683,7112
7113,4,4,11,4,13.4289,52.4726,7113
7114,4,4,11,4,13.4148,52.46541,7114
7115,4,4,11,4,13.3522,52.49494,7115
7116,4,4,11,4,13.38969,52.54024,7116
7117,4,4,11,4,13.39693,52.53724,7117
7118,4,4,11,4,13.39632,52.53114,7118
7119,4,4,11,4,13.38993,52.52642,7119
7120,4,4,11,4,13.35474,52.49697,7120
7121,4,4,11,4,13.350370000000002,52.53941999999999,7121
7122,4,4,11,4,13.453,52.486,7122
7123,4,4,11,4,13.44375,52.4721,7123
7124,4,4,11,4,13.38705,52.53359,7124
7125,4,4,11,4,13.40931,52.52676999999999,7125
7126,4,4,11,4,13.34165,52.517230000000005,7126
7127,4,4,11,4,13.410329999999998,52.53318,7127
7128,4,4,11,4,13.4118,52.54015,7128
7129,4,4,11,4,13.41529,52.51736,7129
7130,4,4,11,4,13.40466,52.5469,7130
7131,4,4,11,4,13.40582,52.5361,7131
7132,4,4,11,4,13.407420000000002,52.5317,7132
7133,4,4,11,4,13.40006,52.53454,7133
7134,4,4,11,4,13.352520000000002,52.49641,7134
7135,4,4,11,4,13.42465,52.4905,7135
7136,4,4,11,4,13.32342,52.52293,7136
7137,4,4,11,4,13.34786,52.53289,7137
7138,4,4,11,4,13.40746,52.53355,7138
7139,4,4,11,4,13.425999999999998,52.477,7139
7140,4,4,11,4,13.62419,52.44764,7140
7141,4,4,11,4,13.63491,52.5212,7141
7142,4,4,11,4,13.440320000000002,52.47096,7142
7143,4,4,11,4,13.3454,52.5544,7143
7144,4,4,11,4,13.38728,52.53217,7144
7145,4,4,11,4,13.40226,52.54838,7145
7146,4,4,11,4,13.41,52.541,7146
7147,4,4,11,4,13.423229999999998,52.47326999999999,7147
7148,4,4,11,4,13.32735,52.52881,7148
7149,4,4,11,4,13.40308,52.55019,7149
7150,4,4,11,4,13.36214,52.54294,7150
7151,4,4,11,4,13.39545,52.52636999999999,7151
7152,4,4,11,4,13.45023,52.47335,7152
7153,4,4,11,4,13.352,52.498000000000005,7153
7154,4,4,11,4,13.352,52.497,7154
7155,4,4,11,4,13.32703,52.5263,7155
7156,4,4,11,4,13.453270000000002,52.47817,7156
7157,4,4,11,4,13.37089,52.5471,7157
7158,4,4,11,4,13.437,52.47,7158
7159,4,4,11,4,13.44695,52.4868,7159
7160,4,4,11,4,13.34609,52.55277,7160
7161,4,4,11,4,13.44925,52.47206,7161
7162,4,4,11,4,13.5821,52.43565,7162
7163,4,4,11,4,13.399,52.523,7163
7164,4,4,11,4,13.458620000000002,52.51229,7164
7165,4,4,11,4,13.42114,52.551080000000006,7165
7166,4,4,11,4,13.42369,52.53927,7166
7167,4,4,11,4,13.422020000000002,52.55147,7167
7168,4,4,11,4,13.45656,52.51603000000001,7168
7169,4,4,11,4,13.45285,52.54744,7169
7170,4,4,11,4,13.42613,52.54711,7170
7171,4,4,11,4,13.4237,52.5388,7171
7172,4,4,11,4,13.4222,52.53881,7172
7173,4,4,11,4,13.42318,52.5377,7173
7174,4,4,11,4,13.42421,52.53748,7174
7175,4,4,11,4,13.42231,52.537580000000005,7175
7176,4,4,11,4,13.488220000000002,52.43645,7176
7177,4,4,11,4,13.40576,52.40845,7177
7178,4,4,11,4,13.41761,52.5444,7178
7179,4,4,11,4,13.38641,52.58651,7179
7180,4,4,11,4,13.444170000000002,52.44721,7180
7181,4,4,11,4,13.41636,52.54648,7181
7182,4,4,11,4,13.424,52.53806,7182
7183,4,4,11,4,13.41255,52.563590000000005,7183
7184,4,4,11,4,13.41566,52.55226,7184
7185,4,4,11,4,13.39584,52.41019,7185
7186,4,4,11,4,13.39586,52.41194,7186
7187,4,4,11,4,13.4183,52.44326,7187
7188,4,4,11,4,13.4868,52.43039,7188
7189,4,4,11,4,13.48524,52.43046,7189
7190,4,4,11,4,13.41959,52.53959,7190
7191,4,4,11,4,13.42217,52.549780000000005,7191
7192,4,4,11,4,13.40129,52.58646,7192
7193,4,4,11,4,13.35799,52.57298,7193
7194,4,4,11,4,13.48435,52.42207,7194
7195,4,4,11,4,13.4161,52.55395,7195
7196,4,4,11,4,13.407,52.41,7196
7197,4,4,11,4,13.40243,52.58647,7197
7198,4,4,11,4,13.425670000000002,52.53593000000001,7198
7199,4,4,11,4,13.41385,52.554390000000005,7199
7200,4,4,11,4,13.42695,52.55096,7200
7201,4,4,11,4,13.411,52.551,7201
7202,4,4,11,4,13.41857,52.55243000000001,7202
7203,4,4,11,4,13.42254,52.573,7203
7204,4,4,11,4,13.41389,52.54145,7204
7205,4,4,11,4,13.41525,52.55042,7205
7206,4,4,11,4,13.41722,52.5387,7206
7207,4,4,11,4,13.412770000000002,52.55338,7207
7208,4,4,11,4,13.50481,52.43291,7208
7209,4,4,11,4,13.41229,52.54736,7209
7210,4,4,11,4,13.41754,52.54521,7210
7211,4,4,11,4,13.40762,52.410790000000006,7211
7212,4,4,11,4,13.42295,52.55229,7212
7213,4,4,11,4,13.4235,52.5505,7213
7214,4,4,11,4,13.42176,52.54268,7214
7215,4,4,11,4,13.421970000000002,52.54352,7215
7216,4,4,11,4,13.52285,52.40017,7216
7217,4,4,11,4,13.415,52.551,7217
7218,4,4,11,4,13.42229,52.54339,7218
7219,4,4,11,4,13.34111,52.60025,7219
7220,4,4,11,4,13.33901,52.5724,7220
7221,4,4,11,4,13.42774,52.547540000000005,7221
7222,4,4,11,4,13.42764,52.53643,7222
7223,4,4,11,4,13.48853,52.42663,7223
7224,4,4,11,4,13.48314,52.43524,7224
7225,4,4,11,4,13.41359,52.54841,7225
7226,4,4,11,4,13.42335,52.54852,7226
7227,4,4,11,4,13.42203,52.5517,7227
7228,4,4,11,4,13.35545,52.57206,7228
7229,4,4,11,4,13.41229,52.55248,7229
7230,4,4,11,4,13.41816,52.53889,7230
7231,4,4,11,4,13.40786,52.56746999999999,7231
7232,4,4,11,4,13.36948,52.573,7232
7233,4,4,11,4,13.41861,52.55234,7233
7234,4,4,11,4,13.42646,52.5474,7234
7235,4,4,11,4,13.4454,52.444590000000005,7235
7236,4,4,11,4,13.42815,52.54895,7236
7237,4,4,11,4,13.4023,52.554,7237
7238,4,4,11,4,13.432620000000002,52.54306,7238
7239,4,4,11,4,13.34162,52.5563,7239
7240,4,4,11,4,13.30109,52.56766,7240
7241,4,4,11,4,13.42138,52.5435,7241
7242,4,4,11,4,13.278,52.58,7242
7243,4,4,11,4,13.2776,52.58067,7243
7244,4,4,11,4,13.37393,52.58422,7244
7245,4,4,11,4,13.296970000000002,52.58245,7245
7246,4,4,11,4,13.3115,52.57105,7246
7247,4,4,11,4,13.31697,52.619130000000006,7247
7248,4,4,11,4,13.28323,52.58688000000001,7248
7249,4,4,11,4,13.41543,52.56078,7249
7250,4,4,11,4,13.41412,52.55214,7250
7251,4,4,11,4,13.34233,52.55503,7251
7252,4,4,11,4,13.28009,52.57417,7252
7253,4,4,11,4,13.288,52.573,7253
7254,4,4,11,4,13.408920000000002,52.56548000000001,7254
7255,4,4,11,4,13.22258,52.55641,7255
7256,4,4,11,4,13.19024,52.52137,7256
7257,4,4,11,4,13.14401,52.54697,7257
7258,4,4,11,4,13.20041,52.54651,7258
7259,4,4,11,4,13.236,52.541,7259
7260,4,4,11,4,13.196129999999998,52.52856,7260
7261,4,4,11,4,13.18322,52.53613000000001,7261
7262,4,4,11,4,13.29422,52.64141,7262
7263,4,4,11,4,13.29589,52.63967,7263
7264,4,4,11,4,13.2101,52.54673,7264
7265,4,4,11,4,13.156820000000002,52.53269,7265
7266,4,4,11,4,13.19943,52.55308,7266
7267,4,4,11,4,13.23308,52.61588,7267
7268,4,4,11,4,13.31242,52.4356,7268
7269,4,4,11,4,13.31239,52.43447,7269
7270,4,4,11,4,13.31163,52.43616,7270
7271,4,4,11,4,13.116320000000002,52.46811,7271
7272,4,4,11,4,13.1474,52.4579,7272
7273,4,4,11,4,13.14625,52.52291999999999,7273
7274,4,4,11,4,13.34266,52.46924,7274
7275,4,4,11,4,13.324000000000002,52.459,7275
7276,4,4,11,4,13.31844,52.45136,7276
7277,4,4,11,4,13.124,52.478,7277
7278,4,4,11,4,13.3447,52.44595,7278
7279,4,4,11,4,13.34076,52.46813,7279
7280,4,4,11,4,13.15359,52.4528,7280
7281,4,4,11,4,13.14459,52.44978,7281
7282,4,4,11,4,13.29564,52.43465,7282
7283,4,4,11,4,13.35711,52.44741,7283
7284,4,4,11,4,13.12703,52.54503,7284
7285,4,4,11,4,13.297020000000002,52.45028000000001,7285
7286,4,4,11,4,13.1214,52.47028,7286
7287,4,4,11,4,13.33167,52.42709,7287
